client_id,id_missing,client_name,bank_name,account_type,currency,transaction_amount,risk_category,interest_rate,interest_classification,maturity_date,maturity_status,email,email_check,phone,loan_status,remarks
null,Yes,John Capital,CHASE,Loan,USD,null,Unknown,null,Unknown,10/21/2025,Expired,Invalid Email,Invalid,Unknown,Pending,Follow Up
15145,No,Alpha Holdings,Unknown Bank,Current,GBP,331279,High,null,Unknown,6/27/2025,Expired,client@bank.com,Valid,Unknown,Unknown,Follow Up
28688,No,Alpha Holdings,Unknown Bank,Investment,USD,null,Unknown,2.27,Low,8/25/2025,Expired,client@bank.com,Valid,1712345678,Pending,Good Payer
null,Yes,Alpha Holdings,CHASE,Loan,EUR,359244,High,null,Unknown,6/3/2024,Expired,Unknown,Missing,Unknown,Rejected,No Remarks
90431,No,Mary Invest,HSBC,Loan,BDT,null,Unknown,5.22,Medium,2/3/2025,Expired,Invalid Email,Invalid,1712345678,Rejected,Good Payer
44875,No,Unknown Client,BOFA,Investment,BDT,null,Unknown,11.54,High,1/23/2024,Expired,Unknown,Missing,Unknown,Approved,No Remarks
64422,No,Alpha Holdings,Unknown Bank,Loan,BDT,null,Unknown,8.87,Medium,1/16/2026,Expired,Invalid Email,Invalid,1712345678,Pending,Follow Up
43631,No,Alpha Holdings,Wells Fargo,Loan,Unknown,159627,Medium,null,Unknown,4/10/2024,Expired,Unknown,Missing,1712345678,Rejected,Good Payer
null,Yes,Unknown Client,Unknown Bank,Investment,BDT,null,Unknown,null,Unknown,5/11/2024,Expired,client@bank.com,Valid,1712345678,Rejected,Follow Up
82268,No,Alpha Holdings,HSBC,Loan,GBP,477462,High,null,Unknown,9/22/2024,Expired,client@mail.com,Valid,1712345678,Approved,High Risk
null,Yes,Beta Funds,HSBC,Investment,USD,250894,Medium,9.1,Medium,null,Unknown,client@mail.com,Valid,Unknown,Pending,High Risk
null,Yes,Alpha Holdings,CHASE,Investment,Unknown,170499,Medium,8.74,Medium,8/28/2024,Expired,Invalid Email,Invalid,Unknown,Pending,No Remarks
23973,No,Alpha Holdings,BOFA,Investment,BDT,215498,Medium,2.29,Low,4/23/2026,Expired,Unknown,Missing,1712345678,Pending,Follow Up
null,Yes,Mary Invest,HSBC,Investment,Unknown,150009,Medium,null,Unknown,null,Unknown,Invalid Email,Invalid,1712345678,Unknown,Good Payer
89924,No,Alpha Holdings,CITI,Savings,EUR,38596,Low,null,Unknown,null,Unknown,Unknown,Missing,1712345678,Pending,Good Payer
70069,No,John Capital,Wells Fargo,Investment,USD,null,Unknown,null,Unknown,1/30/2024,Expired,client@mail.com,Valid,1712345678,Rejected,No Remarks
null,Yes,Unknown Client,HSBC,Investment,GBP,310687,High,3.65,Low,8/14/2024,Expired,Invalid Email,Invalid,1712345678,Pending,High Risk
83295,No,Alpha Holdings,Wells Fargo,Current,BDT,null,Unknown,5.44,Medium,null,Unknown,client@mail.com,Valid,1712345678,Unknown,Follow Up
null,Yes,Alpha Holdings,HSBC,Investment,Unknown,null,Unknown,10.12,High,9/16/2025,Expired,client@bank.com,Valid,1712345678,Rejected,Good Payer
null,Yes,Unknown Client,Wells Fargo,Savings,USD,138994,Medium,8.94,Medium,2/3/2024,Expired,client@bank.com,Valid,1712345678,Pending,High Risk
92485,No,Unknown Client,HSBC,Investment,Unknown,7323,Low,null,Unknown,8/30/2025,Expired,Unknown,Missing,1712345678,Approved,Good Payer
58199,No,Beta Funds,CITI,Loan,Unknown,null,Unknown,null,Unknown,10/2/2025,Expired,client@bank.com,Valid,1712345678,Rejected,Good Payer
null,Yes,Mary Invest,Wells Fargo,Loan,EUR,75617,Low,null,Unknown,null,Unknown,Invalid Email,Invalid,1712345678,Unknown,Follow Up
null,Yes,Unknown Client,Wells Fargo,Current,BDT,257015,Medium,null,Unknown,1/25/2026,Expired,client@mail.com,Valid,1712345678,Approved,Follow Up
58252,No,Beta Funds,Wells Fargo,Current,GBP,208871,Medium,11.92,High,10/23/2025,Expired,client@mail.com,Valid,1712345678,Pending,No Remarks
44935,No,Unknown Client,Wells Fargo,Savings,GBP,69797,Low,null,Unknown,6/21/2024,Expired,Unknown,Missing,Unknown,Pending,No Remarks
83425,No,Beta Funds,CHASE,Loan,USD,null,Unknown,null,Unknown,1/6/2024,Expired,client@mail.com,Valid,1712345678,Unknown,High Risk
null,Yes,John Capital,CITI,Savings,USD,359999,High,6.14,Medium,4/28/2026,Expired,Invalid Email,Invalid,Unknown,Rejected,Good Payer
88983,No,Alpha Holdings,CITI,Loan,Unknown,62784,Low,5.77,Medium,7/2/2024,Expired,client@mail.com,Valid,Unknown,Rejected,Follow Up
null,Yes,John Capital,CITI,Savings,EUR,469692,High,null,Unknown,1/12/2026,Expired,client@bank.com,Valid,1712345678,Rejected,High Risk
30145,No,Beta Funds,HSBC,Investment,USD,16847,Low,11.37,High,1/1/2025,Expired,Unknown,Missing,1712345678,Approved,No Remarks
null,Yes,Beta Funds,HSBC,Current,USD,96933,Low,5.92,Medium,10/8/2025,Expired,Invalid Email,Invalid,1712345678,Approved,High Risk
57191,No,Unknown Client,HSBC,Investment,BDT,38116,Low,null,Unknown,1/16/2024,Expired,client@bank.com,Valid,1712345678,Approved,No Remarks
33260,No,John Capital,CITI,Current,USD,460907,High,null,Unknown,1/2/2024,Expired,Invalid Email,Invalid,1712345678,Unknown,No Remarks
34539,No,Mary Invest,Wells Fargo,Current,GBP,344406,High,null,Unknown,1/7/2025,Expired,client@mail.com,Valid,Unknown,Rejected,No Remarks
12395,No,Alpha Holdings,CITI,Loan,GBP,493449,High,null,Unknown,12/29/2025,Expired,client@bank.com,Valid,1712345678,Unknown,High Risk
90066,No,Alpha Holdings,Wells Fargo,Investment,GBP,144513,Medium,8.87,Medium,5/12/2024,Expired,client@mail.com,Valid,1712345678,Unknown,Follow Up
74677,No,Alpha Holdings,HSBC,Current,GBP,242780,Medium,null,Unknown,11/4/2024,Expired,Invalid Email,Invalid,Unknown,Rejected,High Risk
null,Yes,Beta Funds,Unknown Bank,Savings,Unknown,204106,Medium,null,Unknown,1/24/2025,Expired,client@bank.com,Valid,1712345678,Pending,No Remarks
null,Yes,Mary Invest,Wells Fargo,Current,Unknown,163636,Medium,null,Unknown,6/8/2024,Expired,Invalid Email,Invalid,1712345678,Rejected,Good Payer
30615,No,John Capital,Wells Fargo,Current,BDT,465034,High,5.49,Medium,null,Unknown,Unknown,Missing,Unknown,Approved,No Remarks
60797,No,John Capital,Unknown Bank,Loan,EUR,null,Unknown,null,Unknown,11/7/2025,Expired,Unknown,Missing,1712345678,Rejected,Follow Up
null,Yes,Unknown Client,Unknown Bank,Investment,USD,188235,Medium,null,Unknown,7/18/2025,Expired,client@bank.com,Valid,1712345678,Pending,No Remarks
90625,No,John Capital,CITI,Current,USD,56079,Low,5.96,Medium,null,Unknown,client@mail.com,Valid,1712345678,Unknown,No Remarks
null,Yes,Beta Funds,CHASE,Investment,Unknown,214790,Medium,1.55,Low,3/6/2024,Expired,client@mail.com,Valid,1712345678,Pending,Follow Up
26592,No,Beta Funds,CHASE,Loan,GBP,263134,Medium,5.21,Medium,6/17/2024,Expired,client@bank.com,Valid,1712345678,Approved,Good Payer
null,Yes,Mary Invest,Wells Fargo,Current,Unknown,149310,Medium,7.03,Medium,4/23/2025,Expired,client@mail.com,Valid,1712345678,Approved,No Remarks
null,Yes,Alpha Holdings,CHASE,Savings,USD,null,Unknown,null,Unknown,6/11/2024,Expired,Invalid Email,Invalid,1712345678,Pending,Good Payer
null,Yes,Mary Invest,CITI,Savings,USD,43818,Low,null,Unknown,6/9/2024,Expired,client@bank.com,Valid,1712345678,Approved,Good Payer
null,Yes,Unknown Client,CITI,Savings,USD,null,Unknown,null,Unknown,2/17/2024,Expired,Invalid Email,Invalid,1712345678,Rejected,No Remarks
null,Yes,Mary Invest,Unknown Bank,Loan,Unknown,null,Unknown,null,Unknown,3/9/2026,Expired,Invalid Email,Invalid,1712345678,Pending,No Remarks
null,Yes,John Capital,CITI,Loan,EUR,120719,Medium,null,Unknown,8/25/2024,Expired,client@bank.com,Valid,1712345678,Rejected,High Risk
13497,No,John Capital,HSBC,Current,USD,56095,Low,3.33,Low,4/23/2026,Expired,client@bank.com,Valid,1712345678,Rejected,Good Payer
null,Yes,Mary Invest,BOFA,Investment,USD,120441,Medium,1.6,Low,null,Unknown,Invalid Email,Invalid,Unknown,Unknown,Follow Up
null,Yes,Beta Funds,HSBC,Savings,Unknown,202581,Medium,null,Unknown,11/3/2024,Expired,Unknown,Missing,1712345678,Pending,Good Payer
94135,No,Alpha Holdings,CHASE,Investment,Unknown,null,Unknown,null,Unknown,8/16/2025,Expired,client@mail.com,Valid,Unknown,Unknown,High Risk
null,Yes,Mary Invest,Unknown Bank,Investment,Unknown,78474,Low,5.05,Medium,9/10/2024,Expired,Unknown,Missing,1712345678,Pending,Follow Up
null,Yes,Beta Funds,CITI,Loan,USD,null,Unknown,8.28,Medium,2/22/2026,Expired,Invalid Email,Invalid,1712345678,Approved,No Remarks
40656,No,Unknown Client,CITI,Savings,GBP,null,Unknown,null,Unknown,null,Unknown,client@bank.com,Valid,1712345678,Unknown,Follow Up
78949,No,Unknown Client,Unknown Bank,Savings,Unknown,356198,High,null,Unknown,null,Unknown,Invalid Email,Invalid,1712345678,Unknown,Follow Up
85043,No,Alpha Holdings,CITI,Savings,GBP,426713,High,null,Unknown,null,Unknown,Invalid Email,Invalid,1712345678,Rejected,Follow Up
null,Yes,Alpha Holdings,HSBC,Savings,BDT,null,Unknown,6.93,Medium,null,Unknown,Unknown,Missing,1712345678,Approved,Good Payer
71283,No,Alpha Holdings,Wells Fargo,Current,EUR,350363,High,null,Unknown,1/18/2024,Expired,client@bank.com,Valid,1712345678,Approved,Good Payer
78036,No,Alpha Holdings,BOFA,Current,EUR,null,Unknown,10.05,High,9/2/2025,Expired,client@mail.com,Valid,1712345678,Rejected,Follow Up
93664,No,John Capital,Wells Fargo,Savings,EUR,21436,Low,11.9,High,6/10/2024,Expired,Invalid Email,Invalid,1712345678,Rejected,Follow Up
null,Yes,Alpha Holdings,Unknown Bank,Savings,GBP,287270,Medium,null,Unknown,null,Unknown,Invalid Email,Invalid,1712345678,Unknown,Follow Up
35022,No,Unknown Client,CHASE,Investment,EUR,16391,Low,null,Unknown,null,Unknown,Unknown,Missing,1712345678,Pending,Follow Up
52675,No,Alpha Holdings,BOFA,Investment,Unknown,null,Unknown,6.49,Medium,10/12/2024,Expired,Invalid Email,Invalid,1712345678,Rejected,Follow Up
30195,No,Mary Invest,Wells Fargo,Investment,GBP,409755,High,null,Unknown,7/5/2025,Expired,client@mail.com,Valid,1712345678,Approved,High Risk
45396,No,Beta Funds,CITI,Savings,GBP,null,Unknown,null,Unknown,2/23/2026,Expired,Unknown,Missing,1712345678,Unknown,Good Payer
24985,No,Mary Invest,CITI,Current,EUR,288190,Medium,null,Unknown,10/28/2025,Expired,client@mail.com,Valid,1712345678,Rejected,High Risk
27378,No,Beta Funds,HSBC,Savings,Unknown,418638,High,null,Unknown,3/31/2024,Expired,client@mail.com,Valid,1712345678,Approved,High Risk
null,Yes,Unknown Client,HSBC,Savings,Unknown,null,Unknown,9.12,Medium,5/19/2024,Expired,Unknown,Missing,Unknown,Unknown,High Risk
74861,No,Alpha Holdings,CHASE,Current,Unknown,84923,Low,null,Unknown,null,Unknown,Invalid Email,Invalid,1712345678,Pending,Good Payer
null,Yes,Unknown Client,Unknown Bank,Investment,BDT,null,Unknown,null,Unknown,4/24/2024,Expired,client@mail.com,Valid,1712345678,Approved,Good Payer
null,Yes,Alpha Holdings,HSBC,Savings,GBP,345100,High,12.35,High,null,Unknown,Unknown,Missing,1712345678,Approved,High Risk
24281,No,Unknown Client,Unknown Bank,Loan,GBP,null,Unknown,null,Unknown,6/24/2025,Expired,client@bank.com,Valid,1712345678,Rejected,High Risk
82430,No,Beta Funds,CITI,Current,Unknown,29424,Low,null,Unknown,null,Unknown,client@bank.com,Valid,1712345678,Pending,Good Payer
null,Yes,Unknown Client,Unknown Bank,Investment,Unknown,177637,Medium,9.72,Medium,5/17/2026,Expired,client@bank.com,Valid,Unknown,Rejected,Good Payer
56415,No,Alpha Holdings,CITI,Savings,EUR,480073,High,null,Unknown,12/27/2025,Expired,client@bank.com,Valid,1712345678,Pending,No Remarks
45842,No,Alpha Holdings,HSBC,Current,EUR,null,Unknown,null,Unknown,4/22/2025,Expired,Invalid Email,Invalid,Unknown,Pending,High Risk
null,Yes,Beta Funds,BOFA,Loan,EUR,451521,High,8.61,Medium,null,Unknown,client@bank.com,Valid,Unknown,Approved,Follow Up
null,Yes,John Capital,Unknown Bank,Investment,USD,423138,High,null,Unknown,5/19/2025,Expired,client@mail.com,Valid,1712345678,Unknown,Good Payer
64471,No,John Capital,CITI,Current,BDT,174592,Medium,12.3,High,null,Unknown,Invalid Email,Invalid,1712345678,Rejected,No Remarks
26172,No,Unknown Client,HSBC,Savings,EUR,373767,High,6.44,Medium,6/11/2025,Expired,client@mail.com,Valid,1712345678,Unknown,High Risk
null,Yes,Beta Funds,HSBC,Loan,GBP,null,Unknown,7.24,Medium,6/20/2024,Expired,Invalid Email,Invalid,Unknown,Rejected,Follow Up
33146,No,John Capital,CHASE,Current,EUR,176955,Medium,null,Unknown,null,Unknown,Unknown,Missing,1712345678,Unknown,High Risk
34270,No,Alpha Holdings,HSBC,Current,BDT,null,Unknown,null,Unknown,null,Unknown,client@mail.com,Valid,1712345678,Approved,No Remarks
null,Yes,Mary Invest,CHASE,Savings,Unknown,290791,Medium,null,Unknown,3/2/2025,Expired,Unknown,Missing,Unknown,Approved,Follow Up
null,Yes,John Capital,BOFA,Current,Unknown,383708,High,null,Unknown,9/28/2024,Expired,client@bank.com,Valid,1712345678,Unknown,High Risk
33310,No,John Capital,CITI,Loan,USD,156111,Medium,null,Unknown,1/14/2025,Expired,client@mail.com,Valid,1712345678,Approved,Follow Up
38242,No,Alpha Holdings,Wells Fargo,Current,EUR,null,Unknown,null,Unknown,7/19/2024,Expired,client@mail.com,Valid,Unknown,Rejected,Good Payer
85039,No,Unknown Client,Wells Fargo,Current,BDT,62835,Low,10.65,High,12/11/2025,Expired,Invalid Email,Invalid,1712345678,Pending,High Risk
null,Yes,Beta Funds,BOFA,Investment,USD,442667,High,10.18,High,10/6/2024,Expired,client@mail.com,Valid,1712345678,Approved,Good Payer
null,Yes,Mary Invest,CITI,Savings,BDT,276865,Medium,null,Unknown,7/16/2025,Expired,client@bank.com,Valid,1712345678,Unknown,Follow Up
null,Yes,Unknown Client,Wells Fargo,Investment,GBP,null,Unknown,null,Unknown,10/25/2025,Expired,client@mail.com,Valid,1712345678,Approved,Follow Up
77111,No,John Capital,CITI,Investment,USD,119190,Medium,10.67,High,1/28/2025,Expired,Invalid Email,Invalid,1712345678,Rejected,No Remarks
null,Yes,Mary Invest,Unknown Bank,Savings,Unknown,null,Unknown,7.91,Medium,4/13/2025,Expired,client@mail.com,Valid,Unknown,Pending,No Remarks
83436,No,Mary Invest,CHASE,Investment,Unknown,448678,High,12.01,High,6/29/2024,Expired,client@mail.com,Valid,1712345678,Approved,Follow Up
null,Yes,John Capital,Unknown Bank,Current,BDT,null,Unknown,null,Unknown,null,Unknown,Unknown,Missing,1712345678,Unknown,Follow Up
24139,No,Beta Funds,HSBC,Investment,BDT,null,Unknown,11.96,High,11/28/2025,Expired,Invalid Email,Invalid,1712345678,Approved,No Remarks
null,Yes,Alpha Holdings,HSBC,Investment,GBP,null,Unknown,null,Unknown,1/9/2024,Expired,Unknown,Missing,1712345678,Rejected,Follow Up
null,Yes,John Capital,Unknown Bank,Savings,GBP,null,Unknown,8.95,Medium,1/2/2026,Expired,client@bank.com,Valid,1712345678,Rejected,Follow Up
83027,No,Unknown Client,CHASE,Current,GBP,273218,Medium,7.65,Medium,10/2/2025,Expired,client@mail.com,Valid,Unknown,Unknown,No Remarks
null,Yes,Mary Invest,HSBC,Investment,GBP,443102,High,11.54,High,3/30/2025,Expired,client@bank.com,Valid,1712345678,Rejected,No Remarks
81046,No,Mary Invest,Unknown Bank,Investment,BDT,322130,High,7.31,Medium,null,Unknown,client@bank.com,Valid,1712345678,Unknown,Good Payer
64997,No,Beta Funds,HSBC,Savings,BDT,216472,Medium,2.34,Low,null,Unknown,client@bank.com,Valid,Unknown,Unknown,High Risk
79825,No,Unknown Client,CHASE,Loan,USD,361584,High,6.51,Medium,1/4/2025,Expired,Unknown,Missing,1712345678,Pending,No Remarks
null,Yes,Alpha Holdings,BOFA,Investment,BDT,null,Unknown,null,Unknown,2/9/2024,Expired,client@mail.com,Valid,Unknown,Rejected,Good Payer
30644,No,Alpha Holdings,Wells Fargo,Savings,Unknown,450911,High,6.42,Medium,null,Unknown,Invalid Email,Invalid,1712345678,Rejected,No Remarks
null,Yes,John Capital,CHASE,Savings,BDT,119845,Medium,null,Unknown,3/28/2026,Expired,client@bank.com,Valid,Unknown,Unknown,High Risk
null,Yes,Alpha Holdings,CHASE,Current,USD,339279,High,null,Unknown,5/27/2025,Expired,Unknown,Missing,1712345678,Pending,No Remarks
94663,No,Unknown Client,CHASE,Investment,GBP,13364,Low,null,Unknown,5/28/2025,Expired,Invalid Email,Invalid,1712345678,Unknown,High Risk
87743,No,Alpha Holdings,Unknown Bank,Savings,USD,202863,Medium,null,Unknown,null,Unknown,client@mail.com,Valid,1712345678,Pending,No Remarks
10420,No,Beta Funds,BOFA,Loan,GBP,119942,Medium,6.66,Medium,1/14/2026,Expired,client@mail.com,Valid,1712345678,Approved,Follow Up
null,Yes,Alpha Holdings,BOFA,Loan,USD,null,Unknown,3.45,Low,11/14/2025,Expired,client@mail.com,Valid,Unknown,Unknown,Follow Up
33635,No,Beta Funds,Wells Fargo,Savings,USD,null,Unknown,8.83,Medium,3/22/2026,Expired,client@bank.com,Valid,Unknown,Unknown,Follow Up
null,Yes,Alpha Holdings,BOFA,Loan,GBP,null,Unknown,3.87,Low,7/8/2024,Expired,Invalid Email,Invalid,1712345678,Pending,High Risk
null,Yes,Mary Invest,CITI,Current,GBP,305781,High,8.09,Medium,null,Unknown,Unknown,Missing,1712345678,Pending,No Remarks
48842,No,Beta Funds,CHASE,Current,BDT,428829,High,null,Unknown,11/8/2025,Expired,Invalid Email,Invalid,Unknown,Pending,Good Payer
null,Yes,John Capital,Wells Fargo,Investment,USD,376051,High,null,Unknown,null,Unknown,Invalid Email,Invalid,1712345678,Approved,Follow Up
null,Yes,Mary Invest,Unknown Bank,Loan,USD,268751,Medium,4.21,Low,7/29/2024,Expired,Invalid Email,Invalid,1712345678,Pending,High Risk
null,Yes,John Capital,CITI,Loan,EUR,null,Unknown,null,Unknown,3/17/2026,Expired,client@mail.com,Valid,1712345678,Rejected,High Risk
null,Yes,Beta Funds,BOFA,Loan,USD,null,Unknown,null,Unknown,4/30/2026,Expired,Invalid Email,Invalid,1712345678,Approved,No Remarks
71200,No,Beta Funds,CITI,Current,USD,null,Unknown,10.06,High,9/15/2025,Expired,client@bank.com,Valid,Unknown,Unknown,Follow Up
null,Yes,Beta Funds,Wells Fargo,Current,BDT,410319,High,1.58,Low,5/8/2026,Expired,client@bank.com,Valid,Unknown,Rejected,No Remarks
null,Yes,Alpha Holdings,Unknown Bank,Savings,USD,133703,Medium,2.6,Low,4/5/2024,Expired,Invalid Email,Invalid,1712345678,Unknown,High Risk
22168,No,Mary Invest,CITI,Current,USD,410437,High,6.26,Medium,9/23/2024,Expired,client@bank.com,Valid,1712345678,Rejected,Good Payer
85310,No,Unknown Client,Wells Fargo,Savings,Unknown,68031,Low,null,Unknown,12/10/2025,Expired,client@mail.com,Valid,1712345678,Rejected,Follow Up
null,Yes,Mary Invest,Unknown Bank,Current,BDT,237773,Medium,null,Unknown,2/28/2024,Expired,client@bank.com,Valid,1712345678,Unknown,No Remarks
84730,No,Beta Funds,HSBC,Loan,GBP,133431,Medium,5.49,Medium,11/12/2024,Expired,client@mail.com,Valid,1712345678,Approved,Good Payer
29808,No,Unknown Client,CHASE,Loan,BDT,201115,Medium,null,Unknown,8/5/2025,Expired,Unknown,Missing,1712345678,Pending,No Remarks
82761,No,Beta Funds,Unknown Bank,Investment,GBP,52717,Low,6.68,Medium,7/19/2024,Expired,client@bank.com,Valid,1712345678,Approved,High Risk
61367,No,Mary Invest,CHASE,Current,BDT,30977,Low,9.22,Medium,4/3/2024,Expired,Invalid Email,Invalid,1712345678,Approved,No Remarks
null,Yes,Mary Invest,Unknown Bank,Loan,BDT,454587,High,7.05,Medium,5/16/2026,Expired,Unknown,Missing,1712345678,Pending,No Remarks
null,Yes,Beta Funds,Wells Fargo,Savings,BDT,269009,Medium,12.26,High,2/23/2025,Expired,client@bank.com,Valid,1712345678,Rejected,Good Payer
86423,No,Unknown Client,Wells Fargo,Loan,GBP,295998,Medium,11.59,High,6/23/2025,Expired,client@bank.com,Valid,1712345678,Approved,Good Payer
null,Yes,Mary Invest,CHASE,Loan,GBP,null,Unknown,null,Unknown,2/20/2025,Expired,client@bank.com,Valid,1712345678,Pending,No Remarks
33714,No,Unknown Client,Wells Fargo,Investment,Unknown,2587,Low,10.41,High,8/7/2024,Expired,Unknown,Missing,1712345678,Unknown,No Remarks
null,Yes,John Capital,BOFA,Savings,EUR,null,Unknown,6.25,Medium,11/19/2024,Expired,client@mail.com,Valid,1712345678,Rejected,Follow Up
null,Yes,Alpha Holdings,CITI,Savings,Unknown,216564,Medium,null,Unknown,6/7/2025,Expired,client@mail.com,Valid,1712345678,Rejected,Good Payer
91499,No,Mary Invest,Unknown Bank,Current,EUR,null,Unknown,7.96,Medium,4/10/2024,Expired,client@mail.com,Valid,1712345678,Approved,Good Payer
null,Yes,Beta Funds,Wells Fargo,Savings,BDT,null,Unknown,null,Unknown,null,Unknown,client@mail.com,Valid,1712345678,Rejected,No Remarks
null,Yes,Unknown Client,Wells Fargo,Current,EUR,211811,Medium,null,Unknown,1/21/2025,Expired,client@bank.com,Valid,1712345678,Unknown,Follow Up
47185,No,Alpha Holdings,CHASE,Loan,USD,null,Unknown,1.58,Low,null,Unknown,client@mail.com,Valid,1712345678,Pending,Follow Up
54660,No,John Capital,CITI,Loan,EUR,94619,Low,null,Unknown,null,Unknown,client@mail.com,Valid,Unknown,Pending,Follow Up
20629,No,Unknown Client,CITI,Savings,BDT,304601,High,null,Unknown,3/16/2026,Expired,client@bank.com,Valid,Unknown,Pending,High Risk
94935,No,Unknown Client,Wells Fargo,Investment,EUR,487984,High,null,Unknown,null,Unknown,client@mail.com,Valid,1712345678,Unknown,High Risk
84317,No,Alpha Holdings,Unknown Bank,Investment,USD,344705,High,8.4,Medium,8/21/2025,Expired,Unknown,Missing,1712345678,Pending,High Risk
